block,total_in,total_out,net_flow,cumulative_balance,unique_participants,max_single_tx,deposit_addresses,withdrawal_addresses
5536337,0.00353833,0.00000000,0.00353833,0.20415261,34,0.00353833,0xcd6e33d6883d30980de263f7bc9a3fb8cd3fea5b,
5536343,0.01000000,0.00000000,0.01000000,0.21415261,34,0.01000000,0xa3cfc5483d626cee7a3bb66a425acbda7796a7d0,
5536346,0.00706206,0.00000000,0.00706206,0.22121467,34,0.00706206,0x87cd968a5a429fcc5111566833167d751fa09486,
5536349,0.01000000,0.00000000,0.01000000,0.23121467,34,0.01000000,0x87cd968a5a429fcc5111566833167d751fa09486,
5536411,0.01000000,0.00000000,0.01000000,0.24121467,34,0.01000000,0xa3cfc5483d626cee7a3bb66a425acbda7796a7d0,
5536412,0.01000000,0.00000000,0.01000000,0.25121467,35,0.01000000,0x6d3da7abf38f6349f54a35d33eb551de0fa125b8,
5536451,0.00473120,0.00000000,0.00473120,0.25594587,36,0.00473120,0x3a53c2b8f6acacd2b15bb53013164a8e8383c6c9,
5536454,0.01000000,0.00000000,0.01000000,0.26594587,36,0.01000000,0xa3cfc5483d626cee7a3bb66a425acbda7796a7d0,
5536458,0.10000000,0.00000000,0.10000000,0.36594587,37,0.10000000,0x74662b3fd1f9d58d0f5310298e56b48eb52f1ee2,
5536518,0.01000000,0.00000000,0.01000000,0.37594587,37,0.01000000,0x6d3da7abf38f6349f54a35d33eb551de0fa125b8,
5536564,0.00233400,0.00000000,0.00233400,0.37827987,38,0.00233400,0x25134e7f8d1843524caf05a5e3c8f052891b04d9,
5536569,0.00466900,0.00000000,0.00466900,0.38294887,39,0.00466900,0xb974955b5fa48bd3d2d041e89d2cb07ad58bd43e,
5536573,0.00467800,0.00000000,0.00467800,0.38762687,40,0.00351000,0xde1674bdd82aec8a454823dad6a6586cd1765b8f|0xae6672b398d10d4028df10093b63af51140acd18,
5536579,0.00351000,0.00000000,0.00351000,0.39113687,40,0.00351000,0x87cd968a5a429fcc5111566833167d751fa09486,
5536583,0.01000000,0.00000000,0.01000000,0.40113687,40,0.01000000,0xa3cfc5483d626cee7a3bb66a425acbda7796a7d0,
5536586,0.01000000,0.00000000,0.01000000,0.41113687,40,0.01000000,0x6d3da7abf38f6349f54a35d33eb551de0fa125b8,
5536593,0.00473200,0.00000000,0.00473200,0.41586887,40,0.00473200,0x87cd968a5a429fcc5111566833167d751fa09486,
5536600,0.01000000,0.00000000,0.01000000,0.42586887,40,0.01000000,0xa3cfc5483d626cee7a3bb66a425acbda7796a7d0,
5536636,0.02353873,0.00000000,0.02353873,0.44940760,42,0.00824853,0xa3cfc5483d626cee7a3bb66a425acbda7796a7d0|0xcb41cb2a95dcb3f706b184a68d87aee2521f1076|0x016f65fea9cc3a181919443396a228447e480d62,
5536639,0.00235061,0.00000000,0.00235061,0.45175821,43,0.00235061,0x6d1e8732b51d70a824e374ccc3397b2c51a2b6b4,
5536640,0.00234756,0.00000000,0.00234756,0.45410577,44,0.00234756,0x80c37b4fd3f12d8db56e2cc2fa36adf997734646,
5536644,0.00822097,0.00000000,0.00822097,0.46232674,44,0.00822097,0xa3cfc5483d626cee7a3bb66a425acbda7796a7d0,
5536647,0.00821371,0.00000000,0.00821371,0.47054045,44,0.00821371,0x6d3da7abf38f6349f54a35d33eb551de0fa125b8,
5536649,0.00587714,0.00000000,0.00587714,0.47641759,45,0.00587714,0x4d07e611b0fc570d8502eca7b61812691a77ad4a,
5536651,0.00351211,0.00000000,0.00351211,0.47992970,46,0.00351211,0xd15b7d2ba81a6d156085ea581427132f27261c88,
5536656,0.00821371,0.00000000,0.00821371,0.48814341,46,0.00821371,0xa3cfc5483d626cee7a3bb66a425acbda7796a7d0,
5536657,0.00587714,0.00000000,0.00587714,0.49402055,47,0.00587714,0x1bc50d585acdfcc50096118ffb335bcbef4ceaeb,
5536663,0.01056555,0.00000000,0.01056555,0.50458610,48,0.00705344,0xa3cfc5483d626cee7a3bb66a425acbda7796a7d0|0xf4abec3b39755367bc106d3ab9b233fb6dc91606,
5536707,0.00352171,0.00000000,0.00352171,0.50810781,49,0.00352171,0x9ff9e8053a5636dc5a2f29713a05cdb689e9fa06,
5536710,0.00823806,0.00000000,0.00823806,0.51634587,50,0.00823806,0x0dd716cf25388e1e569b739ea785a15142b6b9cb,
5536758,0.00824853,0.00000000,0.00824853,0.52459440,51,0.00824853,0x02d7c9871bcaaf70bb2c936050c23379e03d04e4,
5536761,0.00585106,0.00000000,0.00585106,0.53044546,51,0.00585106,0xa3cfc5483d626cee7a3bb66a425acbda7796a7d0,
5536765,0.00819410,0.00000000,0.00819410,0.53863956,52,0.00819410,0x8c774385d6e3b96178a41a1eb5a98e132287cd79,
5536766,0.00701456,0.00000000,0.00701456,0.54565412,53,0.00701456,0x0f1fcafe6fd770b0139965761dc55cad6981b8f8,
5536769,0.00233631,0.00000000,0.00233631,0.54799043,54,0.00233631,0x7dd3262bd47f34d874f6bb8016d77c355ba519ef,
5536771,0.00233702,0.00000000,0.00233702,0.55032745,55,0.00233702,0x6eb4caf309836925eac30f4bf15e5afcec0677b6,
5536780,0.01279609,0.00000000,0.01279609,0.56312354,57,0.00697970,0x9120e4892f5c0b20830dd2c342a752f60294b296|0x8c774385d6e3b96178a41a1eb5a98e132287cd79|0x3de12a34861a35f0e7bf606d60b6d7f735f83af7,
5536781,0.00233227,0.00000000,0.00233227,0.56545581,58,0.00233227,0x4a3ac0eeb071571e608b5f6d4678768dcee355d8,
5536785,0.01974918,0.00000000,0.01974918,0.58520499,61,0.00813278,0x9dafd56af4a8f789470b2c68514caec437ec61f5|0x82295f277f29ed1519a086efc7fcb2c87835d249|0x3ca9035f1e22f3225ffddc20aee905b492c85a17,
5537150,0.00820796,0.00000000,0.00820796,0.59341295,61,0.00820796,0xb165da5f40989b684756946b154edce5cf13d127,
5537466,0.00824853,0.00000000,0.00824853,0.60166148,61,0.00824853,0xb165da5f40989b684756946b154edce5cf13d127,
5537472,0.00820796,0.00000000,0.00820796,0.60986944,61,0.00820796,0xb165da5f40989b684756946b154edce5cf13d127,
5537478,0.01159551,0.00000000,0.01159551,0.62146495,61,0.00580011,0x8c774385d6e3b96178a41a1eb5a98e132287cd79|0xb165da5f40989b684756946b154edce5cf13d127,
5537482,0.00463855,0.00000000,0.00463855,0.62610350,62,0.00463855,0x2529d763b28888aea6937177833e2278a87b9a78,
5537483,0.00695856,0.00000000,0.00695856,0.63306206,62,0.00695856,0x8c774385d6e3b96178a41a1eb5a98e132287cd79,
5537485,0.00463779,0.00000000,0.00463779,0.63769985,63,0.00463779,0x1e7a22f1ba1f59832b7c81321234a2738ce84f56,
5537490,0.00688381,0.00000000,0.00688381,0.64458366,63,0.00688381,0xb165da5f40989b684756946b154edce5cf13d127,
5537495,0.00464527,0.00000000,0.00464527,0.64922893,64,0.00464527,0x6e7623f809a212f11e720664b45d83c4c59f84f8,
5537499,0.01277687,0.00000000,0.01277687,0.66200580,65,0.00695993,0xd9338e50bd039017588240304a288f810f280b07|0x8c774385d6e3b96178a41a1eb5a98e132287cd79,
5537512,0.00463855,0.00000000,0.00463855,0.66664435,66,0.00463855,0x0372a2b19643d3f734749d95148457381cb2fdc9,
